TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:23:47:816276,0.0338768,-0.542675,1.25241,0.000296706,1.32537,0.00767945,0.0546114,0,-0.00345575,-0.0016057,0.0058294,0,0.133,1.994,1.768,-0.056,-0.107,0.057,6.146,24.661,-12.117,-2.905,0.201487,0.035225
23:23:47:821204,0.0341561,-0.542675,1.2524,0.000296706,1.3254,0.00767945,0.0555887,0,-0.0042586,0,0.00734784,0,0.326,1.902,1.697,-0.048,-0.093,0.058,5.383,25.004,-12.908,-2.884,0.163444,0.011272
23:23:47:826389,0.0344528,-0.542675,1.25234,0.000279253,1.32546,0.00767945,0.0587652,0,-0.00651008,0,0.00839503,0,0.525,1.81,1.367,-0.038,-0.076,0.061,5.026,24.395,-13.601,-4.2,0.094403,-0.083131
23:23:47:831527,0.0347844,-0.542675,1.25231,0.000279253,1.32551,0.00767945,0.062797,0,-0.00747001,0,0.00973894,0,0.513,1.776,1.046,-0.032,-0.076,0.063,4.613,23.716,-14.763,-3.311,0.250802,-0.011272
23:23:47:836455,0.035116,-0.542693,1.25226,0.000279253,1.32556,0.00767945,0.0638791,0,-0.0100531,0,0.00998328,0,0.412,1.792,0.959,-0.032,-0.085,0.064,3.822,22.589,-14.987,-3.136,0.046497,-0.046497
23:23:47:841473,0.0354127,-0.542693,1.25219,0.000279253,1.32559,0.00767945,0.0603709,0,-0.0123744,0,0.00991347,0,0.24,1.868,1.042,-0.035,-0.099,0.064,4.151,21.434,-15.127,-4.025,0.164853,-0.094403
23:23:47:846661,0.0356745,-0.542693,1.2521,0.000261799,1.32566,0.00767945,0.0542448,0,-0.0141721,0,0.0113097,0,0.165,1.932,1.176,-0.039,-0.105,0.064,5.432,21.385,-15.393,-3.304,0.125401,0.07045
23:23:47:851581,0.0359014,-0.54271,1.25201,0.000261799,1.32573,0.00767945,0.0487994,-0.00191986,-0.0164585,0,0.0141023,0,0.128,2.001,1.356,-0.043,-0.106,0.065,6.062,20.37,-15.925,-2.919,0.184579,0.046497
23:23:47:856757,0.0361283,-0.542728,1.25191,0.000244346,1.3258,0.00767945,0.0460941,-0.00256563,-0.019059,0,0.0140499,0,0.118,2.014,1.428,-0.043,-0.105,0.065,6.251,19.355,-17.437,-3.374,0.078904,0.083131
23:23:47:861723,0.0363552,-0.542745,1.25179,0.000244346,1.32591,0.00767945,0.0460767,-0.00335103,-0.0220261,-0.0016057,0.0168075,0,0.052,1.996,1.495,-0.043,-0.106,0.064,6.65,19.726,-16.87,-4.606,0.266301,-0.022544
23:23:47:866725,0.036617,-0.542762,1.25166,0.000244346,1.32601,0.00767945,0.0492008,-0.00431096,-0.0247313,0,0.0192859,0,-0.037,1.988,1.53,-0.043,-0.109,0.064,6.398,18.34,-16.128,-1.253,0.190215,-0.011272
23:23:47:871881,0.0368963,-0.542797,1.25149,0.000244346,1.3261,0.00767945,0.0522552,-0.00565487,-0.0294961,0,0.0176802,0,-0.184,2.028,1.533,-0.045,-0.115,0.064,5.439,18.06,-15.68,-2.73,0.21135,-0.011272
23:23:47:877006,0.0371755,-0.542832,1.25128,0.000244346,1.32619,0.00767945,0.0535991,-0.00616101,-0.0361981,0,0.0177849,0,-0.241,2.088,1.48,-0.048,-0.119,0.065,5.222,16.905,-14.343,-3.78,-0.005636,-0.011272
23:23:47:881973,0.0374373,-0.542885,1.25105,0.000244346,1.32628,0.00767945,0.0526566,-0.00788889,-0.0437205,0,0.0169297,0,-0.228,2.176,1.344,-0.051,-0.12,0.066,4.914,16.317,-14.742,-3.794,-0.008454,-0.022544
23:23:47:887132,0.0376642,-0.542937,1.25076,0.000244346,1.32636,0.00767945,0.0491485,-0.0101927,-0.0511556,0,0.0163537,0,-0.168,2.2,1.267,-0.051,-0.117,0.066,5.348,16.464,-13.335,-3.031,-0.033816,-0.214168
23:23:47:892139,0.0378911,-0.543007,1.25046,0.000226893,1.32645,0.00767945,0.0453611,-0.0119206,-0.0562869,0,0.0178024,0,-0.029,2.176,1.234,-0.051,-0.107,0.066,6.426,16.478,-12.488,-5.88,-0.067632,0.07045
23:23:47:897100,0.038118,-0.543094,1.2502,0.000226893,1.32654,0.00767945,0.0474206,-0.0157429,-0.0532151,0,0.0167726,0,0.083,2.144,1.258,-0.05,-0.098,0.066,5.74,15.743,-12.768,-3.052,-0.018317,0.094403
23:23:47:902274,0.0383972,-0.543181,1.24999,0.000226893,1.32661,0.00767945,0.0501782,-0.0171915,-0.0445757,0,0.0142768,0,0.256,2.123,1.286,-0.051,-0.086,0.066,5.46,15.4,-14.399,-3.521,0.08454,0.059178
23:23:47:907204,0.0386765,-0.543286,1.24983,0.000226893,1.32668,0.00767945,0.0553793,-0.0188321,-0.0369486,0,0.015708,0,0.351,2.142,1.268,-0.053,-0.079,0.066,4.774,15.141,-16.135,-4.291,0.066223,0.166262
