TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:31:10:568844,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.03,-0.029,-0.05,0,0,0,-4.557,14.294,-19.495,-4.228,0.146536,0.057769
23:31:10:573803,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.015,-0.09,0.073,0,0,-0.001,-4.963,14.49,-15.757,-4.291,0.123992,0.002818
23:31:10:578984,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.001,-0.101,0.084,0,0,-0.001,-5.089,14.532,-16.24,-3.591,0.12681,0
23:31:10:583971,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.026,-0.036,-0.071,0,0,0,-5.131,14.14,-16.093,-4.501,0.205714,-0.063405
23:31:10:589081,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.039,0.03,-0.205,0,0,0.001,-5.243,12.943,-14.854,-3.997,0.135264,0.060587
23:31:10:594085,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.049,0.083,-0.272,0.001,0,0.001,-4.242,13.559,-16.723,-3.507,0.187397,-0.081722
23:31:10:599221,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.045,0.074,-0.231,0,0,0.001,-5.117,13.132,-16.282,-4.396,0.094403,0.040861
23:31:10:604166,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.019,0.045,-0.196,0,0,0.001,-4.893,14.455,-15.225,-3.99,0.097221,0.001409
23:31:10:609149,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.01,0.038,-0.223,0,0,0.002,-5.432,13.216,-15.568,-4.046,0.166262,0.09863
23:31:10:614291,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.052,0.033,-0.22,-0.001,0,0.002,-4.543,13.328,-16.016,-4.312,0.195851,0.059178
23:31:10:619471,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.06,0.018,-0.126,0,0,0.001,-4.858,14.266,-15.806,-5.005,0.032407,0.143718
23:31:10:624414,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.034,-0.01,0.059,0,0,0,-5.46,14.49,-16.128,0.217,0.095812,0.081722
23:31:10:629419,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.008,-0.018,0.098,0,0,0,-4.69,13.909,-15.54,-5.397,0.054951,-0.057769
23:31:10:634607,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.018,-0.012,-0.038,0,0,0,-4.942,13.755,-15.225,-4.102,0.128219,0.039452
23:31:10:639578,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.02,-0.004,-0.19,0,0,0.001,-4.62,14.182,-15.736,-3.892,0.180352,0.061996
23:31:10:644718,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.001,0.01,-0.337,0,0,0.002,-4.599,13.566,-16.156,-5.579,0.063405,0.040861
23:31:10:649663,0.000174533,-0.58198,1.18736,-5.23599e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.027,0.023,-0.333,0,0,0.002,-4.515,14.259,-15.729,-2.709,0.229667,0.015499
23:31:10:654661,0.000174533,-0.58198,1.18736,-5.23599e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.062,0.029,-0.213,0,0,0.002,-4.081,14.259,-16.219,-3.997,0.100039,0.081722
23:31:10:659843,0.000174533,-0.58198,1.18736,-5.23599e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.059,0,-0.054,0,0,0,-4.949,14.567,-16.247,-3.724,0.043679,0.040861
23:31:10:664771,0.000174533,-0.58198,1.18736,-5.23599e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.035,-0.03,0.05,0,0,0,-4.249,13.797,-15.295,-3.815,0.050724,0.039452
23:31:10:669951,0.000174533,-0.58198,1.18736,-5.23599e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.004,-0.062,0.216,0,0,-0.001,-4.774,14.294,-15.813,-4.011,0.236712,0.083131
23:31:10:674956,0.000174533,-0.58198,1.18736,-5.23599e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.004,-0.061,0.308,0,0,-0.002,-4.508,13.405,-15.848,-4.102,0.181761,0.004227
23:31:10:680083,0.000174533,-0.58198,1.18736,-5.23599e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.026,-0.036,0.323,0,0,-0.002,-4.354,14.413,-15.61,-3.598,0.061996,-0.018317
23:31:10:685026,0.000174533,-0.58198,1.18736,-5.23599e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.032,-0.014,0.225,0,0,-0.001,-4.431,14.133,-16.135,-4.221,0.136673,0.002818
