TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:56:22:36566,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.051,0.01,-0.318,0,0,0.002,2.023,15.715,-14.756,-3.997,0.08454,0.417064
18:56:22:41516,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.04,0.013,-0.216,0,0.001,0.001,1.386,15.008,-14.07,-4.501,0.160626,0.50724
18:56:22:46690,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.029,-0.002,-0.072,0,0.001,0,2.184,15.393,-14.343,-4.2,0.002818,0.410019
18:56:22:51641,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.028,-0.035,0.116,0,0,0,1.148,15.26,-13.818,-4.305,-0.036634,0.445244
18:56:22:56815,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.045,-0.051,0.134,0,0,0,1.904,14.623,-14.035,-3.696,0.090176,0.32407
18:56:22:61767,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.083,-0.053,-0.031,0,0,0,1.687,15.54,-14.658,-4.396,0.077495,0.35225
18:56:22:66935,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.096,-0.042,-0.189,0,0,0.001,2.044,15.393,-14.084,-4.487,0.171898,0.469197
18:56:22:71964,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.081,-0.023,-0.314,0.001,0,0.003,1.946,15.568,-14.385,-4.403,0.064814,0.363522
18:56:22:77077,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.058,-0.02,-0.282,0.001,0,0.002,1.057,15.176,-13.608,-3.997,0.090176,0.411428
18:56:22:82003,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.023,-0.032,-0.134,0,0,0.001,1.904,15.526,-13.776,-4.207,0.094403,0.433972
18:56:22:87185,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.006,-0.041,-0.01,0,0,0,1.855,15.435,-13.846,-3.703,0.011272,0.393111
18:56:22:92183,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.028,-0.032,0.024,0,0.001,0,1.946,15.743,-14.042,-4.298,0.107084,0.445244
18:56:22:97154,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.055,-0.006,0.057,0,0.001,0,1.785,15.015,-14.084,-3.892,0.061996,0.414246
18:56:22:102307,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.056,0,0.111,0,0.001,0,1.617,15.26,-14.182,-4.599,0.138082,0.439608
