TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:51:51:503279,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.08,-0.095,0.251,0,0,0,3.591,14.721,-15.638,-3.689,0.176125,0.383248
18:51:51:508443,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.062,-0.071,0.249,0,0,0,3.717,13.874,-15.344,-3.696,0.018317,0.359295
18:51:51:513434,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.056,-0.039,0.256,0,0,0,3.878,15.267,-15.246,-3.997,0.080313,0.463561
18:51:51:518487,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.053,-0.003,0.28,0,-0.001,-0.001,3.402,15.344,-15.302,-3.99,0.143718,0.412837
18:51:51:523529,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.053,0.002,0.287,0,-0.001,-0.001,3.472,14.217,-15.26,-4.305,0.170489,0.400156
18:51:51:528670,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.066,0.004,0.243,-0.001,-0.001,-0.001,3.815,14.455,-15.344,-3.584,0.090176,0.432563
18:51:51:533667,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.083,0.012,0.176,0,0,-0.001,3.675,14.49,-14.938,-4.102,0.100039,0.480469
18:51:51:538794,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.09,0.024,0.067,0,0,0,3.626,14.679,-16.114,-3.892,0.191624,0.425518
18:51:51:543807,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,0.065,0.024,0.008,0,0,0,2.933,13.804,-15.33,-4.298,0.119765,0.407201
18:51:51:548918,0,-0.581963,1.18749,-1.74533e-05,1.35186,0,0,0,0,0,0,0,-0.007,0.019,-0.057,0,0,0,3.577,14.266,-15.211,-4.305,0.061996,0.329706
